"block_timestamp"	"reason"	"userid"	"matched"
"200706"	"[[Wikipedia:Vandalism|Vandalism]]: creating dup articles, ignoring Talk Page communication, disruption"	3242667	2
"200611"	"Vandal account"	1763181	2
"200705"	"Vandalism"	4310172	2
"200606"	"blocked for 24 hours...3RR http://en.wikipedia.org/wiki/Wikipedia:Administrators%27_noticeboard/3RR#User:Elfguy_reported_by_User:Mmx1"	269251	2
"201104"	"Violation of the [[WP:Three-revert rule|three-revert rule]]: [[Silence (Doctor Who) ‎]]"	12291342	2
"200603"	"Attacking other users through their user pages."	1084389	2
"201011"	"[[WP:Disruptive editing|Disruptive editing]]"	13396772	2
"201210"	"[[WP:No personal attacks|Personal attacks]] or [[WP:Harassment|harassment]]"	17372101	2
"201008"	"[[WP:Vandalism|Vandalism]]: Per [[WP:AIV]] report. You have persisted in removing speedy deletion tags at [[Killa-mo 187]] after being warned"	5682613	2
"200810"	"[[WP:Vandalism|Vandalism]]-only account: throwaway account judging by username"	8066726	2
"200703"	"vandalism"	2103692	2
"200610"	"vandalsim"	1025311	2
"200611"	"violation of the 3RR, massive edit-warring, uncivility"	2541024	2
"200611"	"Continued personal attacks after warnings"	1449577	2
"200803"	"[[Wikipedia:Disruptive editing|Disruption]]"	6284768	2
"200803"	"[[Wikipedia:Vandalism|Vandalism]]"	4901892	2
"201204"	"dubious changes to articles, creation of inappropriate pages"	16554765	2
"200612"	"Trolling"	2785724	2
"200810"	"[[WP:Edit war|Edit warring]]: 3RR on Chinese New Year, general edit warring on several other articles"	5526565	2
"201009"	"[[WP:Disruptive editing|Disruptive editing]]"	12822392	2
"201210"	"[[WP:Disruptive editing|Disruptive editing]]"	17647344	2
"200711"	"[[Wikipedia:Edit war|Edit warring]]: at [[Sahaja Yoga]]."	5789132	2
"200610"	"three revert rule violation"	2366613	2
"200607"	"threats, personal attacks, etc."	1721748	2
"200907"	"[[WP:Edit war|Edit warring]]"	10205630	2
"201206"	"[[WP:Disruptive editing|Disruptive editing]]"	17034418	2
"200804"	"[[WP:Disruptive editing|Disruption]]"	4571567	2
"201104"	"[[WP:Edit warring|Edit warring]]: Repeatedly removing sourced content without explanation"	14305173	2
"200805"	"Blocked for one hour, due to recent abuse. To appeal or request help, please [[Special:Emailuser/Luna Santin|contact me]], [[#Emailing us|unblock-en-l]], or follow the instructions below."	7216856	2
"201112"	"[[WP:Vandalism|Vandalism]]"	5304551	2
"200804"	"[[Wikipedia:Vandalism|Vandalism]]"	5895513	2
"200611"	"Vandalism after final warning"	898640	2
"200608"	"Stephen Colbert-related vandalism"	1805638	2
"200803"	"Creating [[Wikipedia:Patent nonsense|nonsense]] pages"	6626759	2
"201208"	"[[WP:Copyright violations|Copyright violations]]"	12621593	2
"200805"	"[[WP:Vandalism|Vandalism]]"	6989121	2
"200612"	"Continued image copyright and fair-use violations"	2484083	2
"200908"	"[[WP:Disruptive editing|Disruptive editing]]"	4789229	2
"201201"	"[[WP:Copyright violations|Copyright violations]]"	15898766	2
"200704"	"Vandalism"	3971832	2
"200710"	"[[Wikipedia:Vandalism|Vandalism]]"	5178797	2
"200710"	"[[Wikipedia:Vandalism|Vandalism-only]] account"	5690752	2
"201006"	"[[WP:Disruptive editing|Disruptive editing]]"	12476154	2
"200809"	"{{usernameblock}}: vandalism-only account"	7923780	2
"200610"	"Recording that user has repeatedly added copyrighted text to articles"	856444	2
"200711"	"vandalism-only account"	5875425	2
"200608"	"personal attacks"	1972883	2
"200606"	"3rr on Queen Anna of Hungary"	24198	2
"201110"	"[[WP:Vandalism|Vandalism]]"	15606393	2
"200610"	"Vandalism"	2145989	2
"200901"	"[[WP:Vandalism|Vandalism]]-only account"	8688429	2
"200802"	"[[Wikipedia:Vandalism|Vandalism]]"	6291019	2
"201212"	"[[WP:Vandalism|Vandalism]]: filter log"	18074486	2
"200708"	"edit warring; repeatedly removing material from talk pages"	4863932	2
"200712"	"[[Wikipedia:Vandalism|Vandalism]]-only account"	5994168	2
"200807"	"vandalism"	7355731	2
"201208"	"[[WP:Arbitration enforcement|Arbitration enforcement]]: [[WP:Requests for arbitration/Cantus 3]]. See your talk page "	10116057	2
"200705"	"[[Wikipedia:Vandalism|Vandalism]]"	4516677	2
"201002"	"uploading copyrighted images as in Public Domain"	11353132	2
"200902"	"[[WP:Vandalism|Vandalism]]"	8981687	2
"200803"	"[[Wikipedia:Vandalism|Vandalism]]"	6721488	2
"201003"	"[[WP:No personal attacks|Personal attacks]] or [[WP:Harassment|harassment]]"	5755907	2
"200901"	"[[WP:Vandalism|Vandalism]]: Girl Scouts of the USA"	8705451	2
"200705"	"Vandalism"	4434924	2
"201105"	"[[WP:Vandalism|Vandalism]]"	14178848	2
"201110"	"[[WP:Vandalism|Vandalism]]"	5304551	2
"200711"	"[[Wikipedia:Three-revert rule|Three-revert rule violation]]:  on [[History of Japan-Korea relations]]"	5524267	2
"200810"	"[[WP:Vandalism|Vandalism]]"	4710503	2
"200802"	"Disruption, sockpuppet abuse"	6233449	2
"200612"	"incivility, trolling, personal attacks, and re-creation of deleted articles"	2249314	2
"200706"	"[[Wikipedia:Vandalism|Vandalism]]"	4724686	2
"200801"	"[[Wikipedia:Vandalism|Vandalism]]-only account"	6044473	2
"200812"	"[[WP:Edit war|Edit warring]]: Violation of the [[WP:Three-revert rule|three-revert rule]] on: [[War of 1812]]"	1238656	2
"200701"	"blatant vandalism"	3215798	2
"200810"	"[[WP:Edit war|Edit warring]]"	8069308	2
"200802"	"[[Wikipedia:Vandalism|Vandalism]]"	3081037	2
"200801"	"[[Wikipedia:Vandalism|Vandalism]]"	6106871	2
"201104"	"[[WP:Edit warring|Edit warring]]: [[WP:AN3#User:Rajkris reported by User:Qwyrxian (Result: R and K blocked 24 h)]]"	14281909	2
"200702"	"Vandalism/harassment-only account"	3573725	2
"200802"	"[[Wikipedia:Vandalism|Vandalism]]"	6401662	2
"201012"	"Creating [[WP:Copyright violations|copyright violations]]"	12078460	2
"200702"	"Disruption, vandalism, threats"	1882537	2
"201204"	"[[WP:Edit warring|Edit warring]]: and violating the conditions of unblock: http://en.wikipedia.org/w/index.php?title=Coat_of_arms_of_Sweden&diff=next&oldid=487087789"	10841544	2
"200811"	"[[WP:Vandalism|Vandalism]]-only account"	8242453	2
"200811"	"[[WP:Vandalism|Vandalism]]"	5398352	2
"200707"	"edit warring; refusing to work with other users"	3614354	2
"201011"	"Creating [[WP:Copyright violations|copyright violations]]: repeated copyright violations, multiple warnings don't seem to help"	11822277	2
"200812"	"[[WP:Vandalism|Vandalism]]"	972033	2
"200711"	"[[Wikipedia:Edit war|edit warring]] and [[WP:3RR|3RR rule]] violation: at [[Genocides in history]], per [[WP:AN3]] report"	2796721	2
"200810"	"[[WP:Disruptive editing|Disruptive editing]]: repeatedly recreating speedied article"	8097906	2
"200608"	"Created [[User:THE NORTH CAROLINA VANDALISM IS OVER!!]]"	1452418	2
"200608"	"vandalism"	2119494	2
"200712"	"[[Wikipedia:Vandalism|Vandalism]]"	4998204	2
"200810"	"troll account"	8034998	2
"200802"	"[[Wikipedia:Vandalism|Vandalism]]-only account"	6409636	2
"201103"	"Violation of the [[WP:Three-revert rule|three-revert rule]]: on [[Frank J. Tipler]]"	128602	2
"200807"	"[[WP:Disruptive editing|Disruptive editing]]: Editor made a good dozen unilateral page moves/merges/redirects with no adherence to Wiki-policy or prior discussion with other editors"	5317705	2
"200608"	"3rr vandal."	1883723	2
"200711"	"[[Wikipedia:Vandalism|Vandalism]]"	5801163	2
"200810"	"[[WP:Vandalism|Vandalism]]-only account"	6825770	2
"200606"	"attack page insertion"	1678020	2
"200908"	"ignoring image upload warnings"	9375150	2
"200901"	"[[WP:Vandalism|Vandalism]]"	8422302	2
"200912"	"[[WP:Vandalism|Vandalism]]"	11168821	2
"201001"	"[[WP:Arbitration enforcement|Arbitration enforcement]]: see [[WP:AE#Sulmues]]"	6967859	2
"200609"	"Vandalism"	2078609	2
"200706"	"[[Wikipedia:Three-revert rule|Three-revert rule]] violation"	4668762	2
"200808"	"Incivility and disruptive editing; arbcom enforcement"	994244	2
"200903"	"[[WP:Disruptive editing|Disruptive editing]]:&#32;Warned not to recreate a page with the same content as another redirected page"	122305	2
"200807"	"3 reverts + one minor partial in the last 24 hours; 5-6 reverts in the last 36 on [[Fidel Castro]]."	5812172	2
"201209"	"[[WP:Disruptive editing|Disruptive editing]]: using multiple IPs/accounts"	17547467	2
"200903"	"[[WP:Edit war|Edit warring]]: Violation of the [[WP:Three-revert rule|three-revert rule]]"	5469559	2
"201108"	"Abusing [[WP:Sock puppetry|multiple accounts]]: [[WP:GHBH|good hand-bad hand]] disruption via an IP"	15029057	2
"201004"	"[[WP:Edit war|Edit warring]] or violation of the [[WP:Three-revert rule|three-revert rule]]"	11302106	2
"200709"	"[[Wikipedia:Vandalism|Vandalism]]"	738139	2
"200812"	"[[WP:Vandalism|Vandalism]]"	8435904	2
"200603"	"vandalism"	1020837	2
"200902"	"[[WP:Disruptive editing|Disruptive editing]]"	8848739	2
"201101"	"[[WP:Vandalism|Vandalism]]"	13568015	2
"200604"	"vandalism"	1231113	2
"201101"	"[[WP:Vandalism|Vandalism]]"	1654811	2
"201102"	"Violation of the [[WP:Three-revert rule|three-revert rule]]: on [[Michael Yon]]"	13915477	2
"200706"	"not a *pure* vandalism account... has made some worthwhile edits earlier."	4378505	2
"200802"	"[[Wikipedia:Vandalism|Vandalism]]"	6433974	2
"200712"	"[[Wikipedia:Vandalism|Vandalism]]-only account: Attack bio of teen boy"	5960977	2
"201203"	"Violation of the [[WP:Three-revert rule|three-revert rule]]: [[Ekal Vidyalaya]]"	10746700	2
"200606"	"Account seems to have no purpose other than vandalism, continued after warnings."	1463821	2
"201101"	"Violation of LGBT article [[Wikipedia:Editing_restrictions#Placed_by_the_Wikipedia_community|community editing restriction]], first enforcement block."	8978245	2
"201209"	"[[WP:No personal attacks|Personal attacks]] or [[WP:Harassment|harassment]]: ( [http://en.wikipedia.org/w/index.php?title=User_talk%3ACrusoe8181&diff=510754544&oldid=509922880] )"	717425	2
"201006"	"[[WP:Vandalism|Vandalism]]: and misuse of email feature"	12528455	2
"200708"	"disruption around RfA. See [[WP:ANI]]"	5092247	2
"200812"	"[[WP:Disruptive editing|Disruptive editing]]"	8483013	2
"201110"	"Repeated removal of speedy deletion tags from own created articles"	15499354	2
"200911"	"[[WP:Vandalism|Vandalism]]"	11043651	2
"200804"	"[[WP:Disruptive editing|Disruption]]: Edit-warring without engaging at talk"	5417448	2
"200710"	"Attempting to [[Wikipedia:Harassment|harass]] other users"	5705464	2
"200807"	"[[WP:Disruptive editing|Disruptive editing]]: removing speedy deletion notices after final warning"	6669821	2
"201207"	"[[WP:Vandalism|Vandalism]]: On a vandalism spree"	17132274	2
"200701"	"vandalism only account"	3028468	2
"201104"	"[[WP:Vandalism|Vandalism]]"	14340113	2
"201204"	"still revert-warring through IPs"	13537414	2
"200603"	"vandalism"	986926	2
"200806"	"Blocked for edit warring per [[Wikipedia:Requests for arbitration/RPJ#Enforcement]]"	7272801	2
"200606"	"personal attacks"	1686427	2
"200912"	"[[WP:Disruptive editing|Disruptive editing]]"	11025641	2
"200807"	"[[WP:Disruptive editing|Disruptive editing]]"	7493633	2
"200801"	"[[Wikipedia:Vandalism|Vandalism]]"	6236279	2
"200806"	"violation of arbcom ruling"	118722	2
"201201"	"Vandal account, possible sockpuppet of [[User:Porhildur]]"	16185993	2
"200712"	"[[Wikipedia:Vandalism|Vandalism]]"	5360041	2
"200902"	"[[WP:Edit war|Edit warring]]: Violation of the [[WP:Three-revert rule|three-revert rule]] on:&#32;[[List of television stations in North America by media market]]"	4303344	2
"200808"	"[[WP:Edit war|Edit warring]]"	7684607	2
"200606"	"abusive sockpuppet of banned user"	1597731	2
"201105"	"Creating [[WP:Copyright violations|copyright violations]]"	11954374	2
"201002"	"[[WP:Edit warring|]] at [[Rajendra K. Pachauri]]. See [[Wikipedia:General sanctions/Climate change probation]]"	11268984	2
"201207"	"persistent bad image uploads despite warnings"	15985489	2
"200707"	"[[Wikipedia:Vandalism|Vandalism]]: Inappropriate vandalism to Harry Potter article(s)"	4936760	2
"200805"	"[[WP:Vandalism|Vandalism]]"	5799698	2
"200601"	"vandalism after warnings"	754701	2
"200711"	"[[Wikipedia:Vandalism|Vandalism]]"	5863132	2
"201111"	"Violation of the [[WP:Three-revert rule|three-revert rule]]"	15788749	2
"200809"	"[[WP:Vandalism|Vandalism]]-only account"	7939111	2
"200703"	"[[WP:3RR]] violation on [[Germaine Greer]]"	3358061	2
"200705"	"Vandalism and sockpuppetry"	4407339	2
"201105"	"[[WP:Vandalism|Vandalism]]"	14011577	2
"200901"	"Creating [[WP:Patent nonsense|nonsense]] pages: 3RR violation"	8823878	2
"201110"	"[[WP:Edit warring|Edit warring]]: [[Yerevan]]; just hitting undo button and not discussing, after warning"	9842472	2
"201009"	"[[WP:Disruptive editing|Disruptive editing]]: [[WP:CIV|incivility"	12299920	2
"201004"	"[[WP:Edit war|Edit warring]] or violation of the [[WP:Three-revert rule|three-revert rule]]"	10985475	2
"201209"	"[[WP:Disruptive editing|Disruptive editing]]: disrupting the speedy deletion process and repeatedly creating copyvio article"	14147449	2
"201210"	"[[WP:Edit war|Edit-warring]] on [[Norris Cole (basketball)]]"	17231725	2
"200607"	"vandal"	1746014	2
"200906"	"3rr on Frank Sontag"	9826750	2
"200902"	"[[WP:VOA|Vandalism-only account]] used for page-move vandalism"	7600297	2
"200608"	"pigeon vandal"	1691997	2
"200911"	"[[WP:Edit war|Edit warring]]: [[List of Syrian towns and villages destroyed by Israel]]"	1004820	2
"200602"	"3RR violation"	404903	2
"200608"	"three revert rule"	313197	2
"201111"	"Creating [[WP:Attack page|attack]], [[WP:Patent nonsense|nonsense]] or other inappropriate pages: refusal to communicate"	15396118	2
"201202"	"[[WP:Vandalism|Vandalism]]"	16265248	2
"201105"	"[[WP:Edit war|Edit-warring]] on [[Auto rickshaw]]"	14550865	2
"200803"	"[[Wikipedia:Disruptive editing|Disruption]]"	3626069	2
"200809"	"Blocked for one hour, due to recent abuse. To appeal or request help, please [[Special:Emailuser/Luna Santin|contact me]] or follow the instructions below."	7854217	2
"201001"	"[[WP:3RR|3RR]] violation on [[Biosequestration]]"	10207263	2
"200907"	"[[WP:Vandalism|Vandalism]]:  + Personal attacks."	9609717	2
"201207"	"[[WP:Disruptive editing|Disruptive editing]]: continued from 81.91.159.45"	17196903	2
"200606"	"who do I think I am? the one that blocked you for trolling"	1390571	2
"201003"	"ignoring image upload warnings"	7006947	2
"201204"	"[[WP:Disruptive editing|Disruptive editing]]"	16730400	2
"200711"	"Edit warring, ignoring any and all pleas for [[WP:TALK|discussion]]. May lift block early if user agrees to discuss."	5458314	2
"201206"	"breach of AA topic ban on commenting at AE threads"	1265634	2
"200701"	"disruption, cf. [[Wikipedia:Requests_for_arbitration/Pseudoscience#Log_of_blocks_and_bans]]"	67907	2
"200612"	"Incivility and vandalism. No prior blocks or I'd make this much longer."	2956177	2
"200802"	"[[Wikipedia:Vandalism|Vandalism]]"	6456268	2
"201012"	"[[WP:Vandalism|Vandalism]]"	13666178	2
"200807"	"[[WP:Edit war|Edit warring]]: on [[Identified]]"	7204062	2
"201202"	"[[WP:Vandalism|Vandalism]]"	16307513	2
"200610"	"[[WP:3RR|3RR]] violation at [[Belgaum border dispute]]"	1529575	2
"201010"	"[[WP:Vandalism|Vandalism]]"	13166978	2
"200810"	"[[WP:Vandalism|Vandalism]]-only account"	8197431	2
"200801"	"vandalism"	5013950	2
"200612"	"Edit warring with multiple users; no particular 3RR, but if the others are blocked for warring, Giorgio must be blocked too."	2701018	2
"200902"	"Disruptive editing and adding copyright violations"	8810054	2
"200905"	"[[WP:Disruptive editing|Disruptive editing]]:&#32;User has shown no indication that he will adjust previous behaviour; including insults directed against other editors"	8279529	2
"200612"	"Vandalism"	2931627	2
"201107"	"[[WP:No personal attacks|Personal attacks]] or [[WP:Harassment|harassment]]"	14898663	2
"200801"	"[[Wikipedia:Vandalism|Vandalism]]"	6101811	2
"201009"	"[[WP:Vandalism|Vandalism]]"	13046245	2
"200610"	"Edit warring on [[Lost (TV series)]]"	2411061	2
"200710"	"Creating [[Wikipedia:Vandalism|nonsense]] pages"	5560107	2
"201103"	"[[WP:Vandalism|Vandalism]]"	12483738	2
"200910"	"[[WP:Disruptive editing|Disruptive editing]]: Move warring, per a complaint at [[WP:AN3]]"	8420225	2
"201111"	"Violation of the [[WP:Three-revert rule|three-revert rule]]: continued incivility; both right off last block"	15713977	2
"200702"	"personal attacks, edit warring, vandalism"	3238571	2
"200601"	"Violation of [[WP:3RR]] (using 162.83.74.104 as a [[WP:SOCK|sockpuppet]])"	684860	2
"200707"	"inappropriate username"	4989520	2
"200804"	"user reverted 6 times at [[AFC Champions League]]; 3rd block for edit warring"	3434317	2
"200812"	"[[WP:Disruptive editing|Disruptive editing]]"	8486414	2
"200705"	"[[Wikipedia:Three-revert rule|Three-revert rule]] violation: at [[Latino Muslims]]"	2380187	2
"201007"	"[[WP:Vandalism|Vandalism]]"	3041333	2
"201210"	"[[WP:Disruptive editing|Disruptive editing]]: persistent deletion of material and addition of unsourced material"	17555919	2
"200906"	"[[WP:Disruptive editing|Disruptive editing]]: POV pushing again after release of block"	9712351	2
"200612"	"3RR violation"	2818711	2
"200811"	"[[WP:Vandalism|Vandalism]]"	6565864	2
"200803"	"reverted to edit warring right after release of block"	1061104	2
"200801"	"[[Wikipedia:Disruptive editing|Disruption]]"	6115106	2
"200605"	"vandalism"	1410105	2
"200705"	"Vandalism; Personal attack after final warning"	3968561	2
"200611"	"3RR on [[Soy protein]]"	2590658	2
"200607"	"[[WP:NPA]] violation"	825724	2
"200904"	"[[WP:Vandalism|Vandalism]]"	9361235	2
"200712"	"Abusing [[Wikipedia:Sock puppetry|sock puppet]] accounts: Using IP accounts to avoid technical infractions of [[WP:3RR]]"	5947546	2
"201011"	"Creating [[WP:Copyright violations|copyright violations]]"	13184732	2
